sample_id,error_type,loss,spearman
im134,plausible_alternative_colorization,huber_ab,0.9999999999999998
im134,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im134,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im134,plausible_alternative_colorization,convnext_perceptual,0.9999999999999998
im134,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im136,wrong_hue,huber_ab,0.9999999999999998
im136,wrong_hue,gradient_ab,0.9999999999999998
im136,wrong_hue,lpips_vgg,0.9999999999999998
im136,wrong_hue,convnext_perceptual,0.9999999999999998
im136,wrong_hue,dinov3_perceptual,0.9999999999999998
im136,low_saturation,huber_ab,0.9999999999999998
im136,low_saturation,gradient_ab,0.9999999999999998
im136,low_saturation,lpips_vgg,0.9999999999999998
im136,low_saturation,convnext_perceptual,0.9999999999999998
im136,low_saturation,dinov3_perceptual,0.9999999999999998
im136,color_bleeding,huber_ab,0.9999999999999998
im136,color_bleeding,gradient_ab,0.9999999999999998
im136,color_bleeding,lpips_vgg,0.9999999999999998
im136,color_bleeding,convnext_perceptual,0.9999999999999998
im136,color_bleeding,dinov3_perceptual,0.9999999999999998
im136,subtle_color_error,huber_ab,0.9999999999999998
im136,subtle_color_error,gradient_ab,0.9999999999999998
im136,subtle_color_error,lpips_vgg,0.9999999999999998
im136,subtle_color_error,convnext_perceptual,0.9999999999999998
im136,subtle_color_error,dinov3_perceptual,0.9999999999999998
im136,semantically_wrong_color,huber_ab,0.9999999999999998
im136,semantically_wrong_color,gradient_ab,0.9999999999999998
im136,semantically_wrong_color,lpips_vgg,0.9999999999999998
im136,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im136,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im136,plausible_alternative_colorization,huber_ab,0.9999999999999998
im136,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im136,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im136,plausible_alternative_colorization,convnext_perceptual,0.9999999999999998
im136,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im137,wrong_hue,huber_ab,0.9999999999999998
im137,wrong_hue,gradient_ab,0.9999999999999998
im137,wrong_hue,lpips_vgg,0.9999999999999998
im137,wrong_hue,convnext_perceptual,0.9999999999999998
im137,wrong_hue,dinov3_perceptual,0.9999999999999998
im137,low_saturation,huber_ab,0.9999999999999998
im137,low_saturation,gradient_ab,0.9999999999999998
im137,low_saturation,lpips_vgg,0.9999999999999998
im137,low_saturation,convnext_perceptual,0.9999999999999998
im137,low_saturation,dinov3_perceptual,0.9999999999999998
im137,color_bleeding,huber_ab,0.9999999999999998
im137,color_bleeding,gradient_ab,0.9999999999999998
im137,color_bleeding,lpips_vgg,0.9999999999999998
im137,color_bleeding,convnext_perceptual,0.9999999999999998
im137,color_bleeding,dinov3_perceptual,0.9999999999999998
im137,subtle_color_error,huber_ab,0.9999999999999998
im137,subtle_color_error,gradient_ab,0.9999999999999998
im137,subtle_color_error,lpips_vgg,0.9999999999999998
im137,subtle_color_error,convnext_perceptual,0.9999999999999998
im137,subtle_color_error,dinov3_perceptual,0.9999999999999998
im137,semantically_wrong_color,huber_ab,0.9999999999999998
im137,semantically_wrong_color,gradient_ab,0.9999999999999998
im137,semantically_wrong_color,lpips_vgg,0.9999999999999998
im137,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im137,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im137,plausible_alternative_colorization,huber_ab,0.9999999999999998
im137,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im137,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im137,plausible_alternative_colorization,convnext_perceptual,0.9999999999999998
im137,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im139,wrong_hue,huber_ab,0.9999999999999998
im139,wrong_hue,gradient_ab,0.9999999999999998
im139,wrong_hue,lpips_vgg,0.9999999999999998
im139,wrong_hue,convnext_perceptual,0.9999999999999998
im139,wrong_hue,dinov3_perceptual,0.9999999999999998
im139,low_saturation,huber_ab,0.9999999999999998
im139,low_saturation,gradient_ab,0.9999999999999998
im139,low_saturation,lpips_vgg,0.9999999999999998
im139,low_saturation,convnext_perceptual,0.9999999999999998
im139,low_saturation,dinov3_perceptual,0.9999999999999998
im139,color_bleeding,huber_ab,0.9999999999999998
im139,color_bleeding,gradient_ab,0.9999999999999998
im139,color_bleeding,lpips_vgg,0.9999999999999998
im139,color_bleeding,convnext_perceptual,0.9999999999999998
im139,color_bleeding,dinov3_perceptual,0.9999999999999998
im139,subtle_color_error,huber_ab,0.9999999999999998
im139,subtle_color_error,gradient_ab,0.9999999999999998
im139,subtle_color_error,lpips_vgg,0.9999999999999998
im139,subtle_color_error,convnext_perceptual,0.9999999999999998
im139,subtle_color_error,dinov3_perceptual,0.9999999999999998
im139,semantically_wrong_color,huber_ab,0.9999999999999998
im139,semantically_wrong_color,gradient_ab,0.9999999999999998
im139,semantically_wrong_color,lpips_vgg,0.9999999999999998
im139,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im139,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im139,plausible_alternative_colorization,huber_ab,0.9999999999999998
im139,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im139,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im139,plausible_alternative_colorization,convnext_perceptual,0.9999999999999998
im139,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im14,wrong_hue,huber_ab,0.9999999999999998
im14,wrong_hue,gradient_ab,0.9999999999999998
im14,wrong_hue,lpips_vgg,0.9999999999999998
im14,wrong_hue,convnext_perceptual,0.9999999999999998
im14,wrong_hue,dinov3_perceptual,0.9999999999999998
im14,low_saturation,huber_ab,0.9999999999999998
im14,low_saturation,gradient_ab,0.9999999999999998
im14,low_saturation,lpips_vgg,0.9999999999999998
im14,low_saturation,convnext_perceptual,0.9999999999999998
im14,low_saturation,dinov3_perceptual,0.9999999999999998
im14,color_bleeding,huber_ab,0.9999999999999998
im14,color_bleeding,gradient_ab,0.9999999999999998
im14,color_bleeding,lpips_vgg,0.9999999999999998
im14,color_bleeding,convnext_perceptual,0.9999999999999998
im14,color_bleeding,dinov3_perceptual,0.9999999999999998
im14,subtle_color_error,huber_ab,0.9999999999999998
im14,subtle_color_error,gradient_ab,0.9999999999999998
im14,subtle_color_error,lpips_vgg,0.9999999999999998
im14,subtle_color_error,convnext_perceptual,0.9999999999999998
im14,subtle_color_error,dinov3_perceptual,0.9999999999999998
im14,semantically_wrong_color,huber_ab,0.9999999999999998
im14,semantically_wrong_color,gradient_ab,0.9999999999999998
im14,semantically_wrong_color,lpips_vgg,0.9999999999999998
im14,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im14,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im14,plausible_alternative_colorization,huber_ab,0.9999999999999998
im14,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im14,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im14,plausible_alternative_colorization,convnext_perceptual,0.9999999999999998
im14,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im140,wrong_hue,huber_ab,0.9999999999999998
im140,wrong_hue,gradient_ab,0.9999999999999998
im140,wrong_hue,lpips_vgg,0.9999999999999998
im140,wrong_hue,convnext_perceptual,0.7999999999999998
im140,wrong_hue,dinov3_perceptual,0.9999999999999998
im140,low_saturation,huber_ab,0.9999999999999998
im140,low_saturation,gradient_ab,0.9999999999999998
im140,low_saturation,lpips_vgg,0.9999999999999998
im140,low_saturation,convnext_perceptual,0.9999999999999998
im140,low_saturation,dinov3_perceptual,0.9999999999999998
im140,color_bleeding,huber_ab,0.9999999999999998
im140,color_bleeding,gradient_ab,0.9999999999999998
im140,color_bleeding,lpips_vgg,0.9999999999999998
im140,color_bleeding,convnext_perceptual,0.9999999999999998
im140,color_bleeding,dinov3_perceptual,0.9999999999999998
im140,subtle_color_error,huber_ab,0.9999999999999998
im140,subtle_color_error,gradient_ab,0.9999999999999998
im140,subtle_color_error,lpips_vgg,0.9999999999999998
im140,subtle_color_error,convnext_perceptual,0.9999999999999998
im140,subtle_color_error,dinov3_perceptual,0.9999999999999998
im140,semantically_wrong_color,huber_ab,0.9999999999999998
im140,semantically_wrong_color,gradient_ab,0.9999999999999998
im140,semantically_wrong_color,lpips_vgg,0.9999999999999998
im140,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im140,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im140,plausible_alternative_colorization,huber_ab,0.9999999999999998
im140,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im140,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im140,plausible_alternative_colorization,convnext_perceptual,0.7999999999999998
im140,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im141,wrong_hue,huber_ab,0.9999999999999998
im141,wrong_hue,gradient_ab,0.9999999999999998
im141,wrong_hue,lpips_vgg,0.9999999999999998
im141,wrong_hue,convnext_perceptual,0.9999999999999998
im141,wrong_hue,dinov3_perceptual,0.9999999999999998
im141,low_saturation,huber_ab,0.9999999999999998
im141,low_saturation,gradient_ab,0.9999999999999998
im141,low_saturation,lpips_vgg,0.9999999999999998
im141,low_saturation,convnext_perceptual,0.9999999999999998
im141,low_saturation,dinov3_perceptual,0.9999999999999998
im141,color_bleeding,huber_ab,0.9999999999999998
im141,color_bleeding,gradient_ab,0.9999999999999998
im141,color_bleeding,lpips_vgg,0.9999999999999998
im141,color_bleeding,convnext_perceptual,0.9999999999999998
im141,color_bleeding,dinov3_perceptual,0.9999999999999998
im141,subtle_color_error,huber_ab,0.9999999999999998
im141,subtle_color_error,gradient_ab,0.9999999999999998
im141,subtle_color_error,lpips_vgg,0.9999999999999998
im141,subtle_color_error,convnext_perceptual,0.9999999999999998
im141,subtle_color_error,dinov3_perceptual,0.9999999999999998
im141,semantically_wrong_color,huber_ab,0.9999999999999998
im141,semantically_wrong_color,gradient_ab,0.9999999999999998
im141,semantically_wrong_color,lpips_vgg,0.9999999999999998
im141,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im141,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im141,plausible_alternative_colorization,huber_ab,0.9999999999999998
im141,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im141,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im141,plausible_alternative_colorization,convnext_perceptual,0.9999999999999998
im141,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im142,wrong_hue,huber_ab,0.9999999999999998
im142,wrong_hue,gradient_ab,0.9999999999999998
im142,wrong_hue,lpips_vgg,0.9999999999999998
im142,wrong_hue,convnext_perceptual,0.9999999999999998
im142,wrong_hue,dinov3_perceptual,0.9999999999999998
im142,low_saturation,huber_ab,0.9999999999999998
im142,low_saturation,gradient_ab,0.9999999999999998
im142,low_saturation,lpips_vgg,0.9999999999999998
im142,low_saturation,convnext_perceptual,0.3999999999999999
im142,low_saturation,dinov3_perceptual,0.9999999999999998
im142,color_bleeding,huber_ab,0.9999999999999998
im142,color_bleeding,gradient_ab,0.9999999999999998
im142,color_bleeding,lpips_vgg,0.9999999999999998
im142,color_bleeding,convnext_perceptual,0.9999999999999998
im142,color_bleeding,dinov3_perceptual,0.9999999999999998
im142,subtle_color_error,huber_ab,0.9999999999999998
im142,subtle_color_error,gradient_ab,0.9999999999999998
im142,subtle_color_error,lpips_vgg,0.9999999999999998
im142,subtle_color_error,convnext_perceptual,0.9999999999999998
im142,subtle_color_error,dinov3_perceptual,0.9999999999999998
im142,semantically_wrong_color,huber_ab,0.9999999999999998
im142,semantically_wrong_color,gradient_ab,0.9999999999999998
im142,semantically_wrong_color,lpips_vgg,0.9999999999999998
im142,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im142,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im142,plausible_alternative_colorization,huber_ab,0.9999999999999998
im142,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im142,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im142,plausible_alternative_colorization,convnext_perceptual,0.9999999999999998
im142,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im143,wrong_hue,huber_ab,0.9999999999999998
im143,wrong_hue,gradient_ab,0.9999999999999998
im143,wrong_hue,lpips_vgg,0.9999999999999998
im143,wrong_hue,convnext_perceptual,0.9999999999999998
im143,wrong_hue,dinov3_perceptual,0.9999999999999998
im143,low_saturation,huber_ab,0.9999999999999998
im143,low_saturation,gradient_ab,0.9999999999999998
im143,low_saturation,lpips_vgg,0.9999999999999998
im143,low_saturation,convnext_perceptual,0.9999999999999998
im143,low_saturation,dinov3_perceptual,0.9999999999999998
im143,color_bleeding,huber_ab,0.9999999999999998
im143,color_bleeding,gradient_ab,0.9999999999999998
im143,color_bleeding,lpips_vgg,0.9999999999999998
im143,color_bleeding,convnext_perceptual,0.9999999999999998
im143,color_bleeding,dinov3_perceptual,0.9999999999999998
im143,subtle_color_error,huber_ab,0.9999999999999998
im143,subtle_color_error,gradient_ab,0.9999999999999998
im143,subtle_color_error,lpips_vgg,0.9999999999999998
im143,subtle_color_error,convnext_perceptual,0.9999999999999998
im143,subtle_color_error,dinov3_perceptual,0.9999999999999998
im143,semantically_wrong_color,huber_ab,0.9999999999999998
im143,semantically_wrong_color,gradient_ab,0.9999999999999998
im143,semantically_wrong_color,lpips_vgg,0.9999999999999998
im143,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im143,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im143,plausible_alternative_colorization,huber_ab,0.9999999999999998
im143,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im143,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im143,plausible_alternative_colorization,convnext_perceptual,0.9999999999999998
im143,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im144,wrong_hue,huber_ab,0.9999999999999998
im144,wrong_hue,gradient_ab,0.9999999999999998
im144,wrong_hue,lpips_vgg,0.9999999999999998
im144,wrong_hue,convnext_perceptual,0.9999999999999998
im144,wrong_hue,dinov3_perceptual,0.9999999999999998
im144,low_saturation,huber_ab,0.9999999999999998
im144,low_saturation,gradient_ab,0.9999999999999998
im144,low_saturation,lpips_vgg,0.9999999999999998
im144,low_saturation,convnext_perceptual,0.7999999999999998
im144,low_saturation,dinov3_perceptual,0.9999999999999998
im144,color_bleeding,huber_ab,0.9999999999999998
im144,color_bleeding,gradient_ab,0.9999999999999998
im144,color_bleeding,lpips_vgg,0.9999999999999998
im144,color_bleeding,convnext_perceptual,0.9999999999999998
im144,color_bleeding,dinov3_perceptual,0.9999999999999998
im144,subtle_color_error,huber_ab,0.9999999999999998
im144,subtle_color_error,gradient_ab,0.9999999999999998
im144,subtle_color_error,lpips_vgg,0.9999999999999998
im144,subtle_color_error,convnext_perceptual,0.9999999999999998
im144,subtle_color_error,dinov3_perceptual,0.9999999999999998
im144,semantically_wrong_color,huber_ab,0.9999999999999998
im144,semantically_wrong_color,gradient_ab,0.9999999999999998
im144,semantically_wrong_color,lpips_vgg,0.9999999999999998
im144,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im144,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im144,plausible_alternative_colorization,huber_ab,0.9999999999999998
im144,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im144,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im144,plausible_alternative_colorization,convnext_perceptual,0.3999999999999999
im144,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im145,wrong_hue,huber_ab,0.9999999999999998
im145,wrong_hue,gradient_ab,0.9999999999999998
im145,wrong_hue,lpips_vgg,0.9999999999999998
im145,wrong_hue,convnext_perceptual,0.9999999999999998
im145,wrong_hue,dinov3_perceptual,0.9999999999999998
im145,low_saturation,huber_ab,0.9999999999999998
im145,low_saturation,gradient_ab,0.9999999999999998
im145,low_saturation,lpips_vgg,0.9999999999999998
im145,low_saturation,convnext_perceptual,0.9999999999999998
im145,low_saturation,dinov3_perceptual,0.9999999999999998
im145,color_bleeding,huber_ab,0.9999999999999998
im145,color_bleeding,gradient_ab,0.9999999999999998
im145,color_bleeding,lpips_vgg,0.9999999999999998
im145,color_bleeding,convnext_perceptual,0.9999999999999998
im145,color_bleeding,dinov3_perceptual,0.9999999999999998
im145,subtle_color_error,huber_ab,0.9999999999999998
im145,subtle_color_error,gradient_ab,0.9999999999999998
im145,subtle_color_error,lpips_vgg,0.9999999999999998
im145,subtle_color_error,convnext_perceptual,0.9999999999999998
im145,subtle_color_error,dinov3_perceptual,0.9999999999999998
im145,semantically_wrong_color,huber_ab,0.9999999999999998
im145,semantically_wrong_color,gradient_ab,0.9999999999999998
im145,semantically_wrong_color,lpips_vgg,0.9999999999999998
im145,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im145,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im145,plausible_alternative_colorization,huber_ab,0.9999999999999998
im145,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im145,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im145,plausible_alternative_colorization,convnext_perceptual,0.9999999999999998
im145,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im147,wrong_hue,huber_ab,0.9999999999999998
im147,wrong_hue,gradient_ab,0.9999999999999998
im147,wrong_hue,lpips_vgg,0.9999999999999998
im147,wrong_hue,convnext_perceptual,0.9999999999999998
im147,wrong_hue,dinov3_perceptual,0.9999999999999998
im147,low_saturation,huber_ab,0.9999999999999998
im147,low_saturation,gradient_ab,0.9999999999999998
im147,low_saturation,lpips_vgg,0.9999999999999998
im147,low_saturation,convnext_perceptual,0.9999999999999998
im147,low_saturation,dinov3_perceptual,0.9999999999999998
im147,color_bleeding,huber_ab,0.9999999999999998
im147,color_bleeding,gradient_ab,0.9999999999999998
im147,color_bleeding,lpips_vgg,0.9999999999999998
im147,color_bleeding,convnext_perceptual,0.9999999999999998
im147,color_bleeding,dinov3_perceptual,0.9999999999999998
im147,subtle_color_error,huber_ab,0.9999999999999998
im147,subtle_color_error,gradient_ab,0.9999999999999998
im147,subtle_color_error,lpips_vgg,0.9999999999999998
im147,subtle_color_error,convnext_perceptual,0.9999999999999998
im147,subtle_color_error,dinov3_perceptual,0.9999999999999998
im147,semantically_wrong_color,huber_ab,0.9999999999999998
im147,semantically_wrong_color,gradient_ab,0.9999999999999998
im147,semantically_wrong_color,lpips_vgg,0.9999999999999998
im147,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im147,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im147,plausible_alternative_colorization,huber_ab,0.9999999999999998
im147,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im147,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im147,plausible_alternative_colorization,convnext_perceptual,0.3999999999999999
im147,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im148,wrong_hue,huber_ab,0.9999999999999998
im148,wrong_hue,gradient_ab,0.9999999999999998
im148,wrong_hue,lpips_vgg,0.9999999999999998
im148,wrong_hue,convnext_perceptual,0.9999999999999998
im148,wrong_hue,dinov3_perceptual,0.9999999999999998
im148,low_saturation,huber_ab,0.9999999999999998
im148,low_saturation,gradient_ab,0.9999999999999998
im148,low_saturation,lpips_vgg,0.9999999999999998
im148,low_saturation,convnext_perceptual,0.9999999999999998
im148,low_saturation,dinov3_perceptual,0.9999999999999998
im148,color_bleeding,huber_ab,0.9999999999999998
im148,color_bleeding,gradient_ab,0.9999999999999998
im148,color_bleeding,lpips_vgg,0.9999999999999998
im148,color_bleeding,convnext_perceptual,0.9999999999999998
im148,color_bleeding,dinov3_perceptual,0.9999999999999998
im148,subtle_color_error,huber_ab,0.9999999999999998
im148,subtle_color_error,gradient_ab,0.9999999999999998
im148,subtle_color_error,lpips_vgg,0.9999999999999998
im148,subtle_color_error,convnext_perceptual,0.9999999999999998
im148,subtle_color_error,dinov3_perceptual,0.9999999999999998
im148,semantically_wrong_color,huber_ab,0.9999999999999998
im148,semantically_wrong_color,gradient_ab,0.9999999999999998
im148,semantically_wrong_color,lpips_vgg,0.9999999999999998
im148,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im148,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im148,plausible_alternative_colorization,huber_ab,0.9999999999999998
im148,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im148,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im148,plausible_alternative_colorization,convnext_perceptual,0.9999999999999998
im148,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im152,wrong_hue,huber_ab,0.9999999999999998
im152,wrong_hue,gradient_ab,0.9999999999999998
im152,wrong_hue,lpips_vgg,0.9999999999999998
im152,wrong_hue,convnext_perceptual,0.9999999999999998
im152,wrong_hue,dinov3_perceptual,0.9999999999999998
im152,low_saturation,huber_ab,0.9999999999999998
im152,low_saturation,gradient_ab,0.9999999999999998
im152,low_saturation,lpips_vgg,0.9999999999999998
im152,low_saturation,convnext_perceptual,0.9999999999999998
im152,low_saturation,dinov3_perceptual,0.9999999999999998
im152,color_bleeding,huber_ab,0.9999999999999998
im152,color_bleeding,gradient_ab,0.9999999999999998
im152,color_bleeding,lpips_vgg,0.9999999999999998
im152,color_bleeding,convnext_perceptual,0.9999999999999998
im152,color_bleeding,dinov3_perceptual,0.9999999999999998
im152,subtle_color_error,huber_ab,0.9999999999999998
im152,subtle_color_error,gradient_ab,0.9999999999999998
im152,subtle_color_error,lpips_vgg,0.9999999999999998
im152,subtle_color_error,convnext_perceptual,0.9999999999999998
im152,subtle_color_error,dinov3_perceptual,0.9999999999999998
im152,semantically_wrong_color,huber_ab,0.9999999999999998
im152,semantically_wrong_color,gradient_ab,0.9999999999999998
im152,semantically_wrong_color,lpips_vgg,0.9999999999999998
im152,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im152,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im152,plausible_alternative_colorization,huber_ab,0.9999999999999998
im152,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im152,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im152,plausible_alternative_colorization,convnext_perceptual,0.9999999999999998
im152,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im153,wrong_hue,huber_ab,0.9999999999999998
im153,wrong_hue,gradient_ab,0.9999999999999998
im153,wrong_hue,lpips_vgg,0.9999999999999998
im153,wrong_hue,convnext_perceptual,0.9999999999999998
im153,wrong_hue,dinov3_perceptual,0.9999999999999998
im153,low_saturation,huber_ab,0.9999999999999998
im153,low_saturation,gradient_ab,0.9999999999999998
im153,low_saturation,lpips_vgg,0.9999999999999998
im153,low_saturation,convnext_perceptual,0.9999999999999998
im153,low_saturation,dinov3_perceptual,0.9999999999999998
im153,color_bleeding,huber_ab,0.9999999999999998
im153,color_bleeding,gradient_ab,0.9999999999999998
im153,color_bleeding,lpips_vgg,0.9999999999999998
im153,color_bleeding,convnext_perceptual,0.9999999999999998
im153,color_bleeding,dinov3_perceptual,0.9999999999999998
im153,subtle_color_error,huber_ab,0.9999999999999998
im153,subtle_color_error,gradient_ab,0.9999999999999998
im153,subtle_color_error,lpips_vgg,0.9999999999999998
im153,subtle_color_error,convnext_perceptual,0.9999999999999998
im153,subtle_color_error,dinov3_perceptual,0.9999999999999998
im153,semantically_wrong_color,huber_ab,0.9999999999999998
im153,semantically_wrong_color,gradient_ab,0.9999999999999998
im153,semantically_wrong_color,lpips_vgg,0.9999999999999998
im153,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im153,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im153,plausible_alternative_colorization,huber_ab,0.9999999999999998
im153,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im153,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im153,plausible_alternative_colorization,convnext_perceptual,0.9999999999999998
im153,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im154,wrong_hue,huber_ab,0.9999999999999998
im154,wrong_hue,gradient_ab,0.9999999999999998
im154,wrong_hue,lpips_vgg,0.9999999999999998
im154,wrong_hue,convnext_perceptual,0.9999999999999998
im154,wrong_hue,dinov3_perceptual,0.9999999999999998
im154,low_saturation,huber_ab,0.9999999999999998
im154,low_saturation,gradient_ab,0.9999999999999998
im154,low_saturation,lpips_vgg,0.9999999999999998
im154,low_saturation,convnext_perceptual,0.9999999999999998
im154,low_saturation,dinov3_perceptual,0.9999999999999998
im154,color_bleeding,huber_ab,0.9999999999999998
im154,color_bleeding,gradient_ab,0.9999999999999998
im154,color_bleeding,lpips_vgg,0.9999999999999998
im154,color_bleeding,convnext_perceptual,0.9999999999999998
im154,color_bleeding,dinov3_perceptual,0.9999999999999998
im154,subtle_color_error,huber_ab,0.9999999999999998
im154,subtle_color_error,gradient_ab,0.9999999999999998
im154,subtle_color_error,lpips_vgg,0.9999999999999998
im154,subtle_color_error,convnext_perceptual,0.9999999999999998
im154,subtle_color_error,dinov3_perceptual,0.9999999999999998
im154,semantically_wrong_color,huber_ab,0.9999999999999998
im154,semantically_wrong_color,gradient_ab,0.9999999999999998
im154,semantically_wrong_color,lpips_vgg,0.9999999999999998
im154,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im154,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im154,plausible_alternative_colorization,huber_ab,0.9999999999999998
im154,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im154,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im154,plausible_alternative_colorization,convnext_perceptual,0.9999999999999998
im154,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im155,wrong_hue,huber_ab,0.9999999999999998
im155,wrong_hue,gradient_ab,0.9999999999999998
im155,wrong_hue,lpips_vgg,0.9999999999999998
im155,wrong_hue,convnext_perceptual,0.7999999999999998
im155,wrong_hue,dinov3_perceptual,0.9999999999999998
im155,low_saturation,huber_ab,0.9999999999999998
im155,low_saturation,gradient_ab,0.9999999999999998
im155,low_saturation,lpips_vgg,0.9999999999999998
im155,low_saturation,convnext_perceptual,0.9999999999999998
im155,low_saturation,dinov3_perceptual,0.9999999999999998
im155,color_bleeding,huber_ab,0.9999999999999998
im155,color_bleeding,gradient_ab,0.9999999999999998
im155,color_bleeding,lpips_vgg,0.9999999999999998
im155,color_bleeding,convnext_perceptual,0.9999999999999998
im155,color_bleeding,dinov3_perceptual,0.9999999999999998
im155,subtle_color_error,huber_ab,0.9999999999999998
im155,subtle_color_error,gradient_ab,0.9999999999999998
im155,subtle_color_error,lpips_vgg,0.9999999999999998
im155,subtle_color_error,convnext_perceptual,0.9999999999999998
im155,subtle_color_error,dinov3_perceptual,0.9999999999999998
im155,semantically_wrong_color,huber_ab,0.9999999999999998
im155,semantically_wrong_color,gradient_ab,0.9999999999999998
im155,semantically_wrong_color,lpips_vgg,0.9999999999999998
im155,semantically_wrong_color,convnext_perceptual,0.9999999999999998
im155,semantically_wrong_color,dinov3_perceptual,0.9999999999999998
im155,plausible_alternative_colorization,huber_ab,0.9999999999999998
im155,plausible_alternative_colorization,gradient_ab,0.9999999999999998
im155,plausible_alternative_colorization,lpips_vgg,0.9999999999999998
im155,plausible_alternative_colorization,convnext_perceptual,0.19999999999999996
im155,plausible_alternative_colorization,dinov3_perceptual,0.9999999999999998
im156,wrong_hue,huber_ab,0.9999999999999998
im156,wrong_hue,gradient_ab,0.9999999999999998
im156,wrong_hue,lpips_vgg,0.9999999999999998
im156,wrong_hue,convnext_perceptual,0.7999999999999998
im156,wrong_hue,dinov3_perceptual,0.9999999999999998
im156,low_saturation,huber_ab,0.9999999999999998
im156,low_saturation,gradient_ab,0.9999999999999998
im156,low_saturation,lpips_vgg,0.9999999999999998
