sample_id,error_type,severity_level,severity_ab,huber_ab,gradient_ab,lpips_vgg,convnext_perceptual,dinov3_perceptual,gradient_norm_huber_ab,gradient_norm_gradient_ab,gradient_norm_lpips_vgg,gradient_norm_convnext_perceptual,gradient_norm_dinov3_perceptual,gradient_rms_huber_ab,gradient_rms_gradient_ab,gradient_rms_lpips_vgg,gradient_rms_convnext_perceptual,gradient_rms_dinov3_perceptual
im101,semantically_wrong_color,0.25,1.6312185525894165,0.2591218948364258,0.12378139048814774,0.010871103964745998,8.66073226928711,0.0015255643520504236,0.0008668128284625709,0.002711170120164752,0.00018854417430702597,11.719552040100098,0.00023050389427226037,2.394254806858953e-06,7.488620212825481e-06,5.207846243138192e-07,0.03237099573016167,6.366830689330527e-07
im101,semantically_wrong_color,0.5,3.262437105178833,0.9571707248687744,0.24756279587745667,0.03486741706728935,45.27025604248047,0.005446836352348328,0.001493711257353425,0.0027111158706247807,0.000238087130128406,34.86175537109375,0.0001819772442104295,4.125833584112115e-06,7.488470600947039e-06,6.576290161319776e-07,0.0962929055094719,5.026458325119165e-07
im101,semantically_wrong_color,0.75,4.893655776977539,1.8734006881713867,0.3713442087173462,0.06785865128040314,99.77046203613281,0.009644290432333946,0.001774890930391848,0.00271120248362422,0.00033995675039477646,51.28728103637695,0.00023444494581781328,4.902489763480844e-06,7.4887097980536055e-06,9.390067248205014e-07,0.14166243374347687,6.475688110185729e-07
im101,semantically_wrong_color,1.0,6.524874210357666,2.8730669021606445,0.49512559175491333,0.11250897496938705,142.12635803222656,0.013483827002346516,0.0019276601960882545,0.0027111538220196962,0.000491068116389215,96.99008178710938,0.00031381871667690575,5.324459380062763e-06,7.488575192837743e-06,1.3563968650487368e-06,0.2678997814655304,8.66809955368808e-07
im101,plausible_alternative_colorization,0.25,1.6312185525894165,0.28111475706100464,0.22248010337352753,0.008156311698257923,20.272428512573242,0.0013931761495769024,0.000810126424767077,0.002980615012347698,0.00023219568538479507,35.02316665649414,0.00015520420856773853,2.237679382233182e-06,8.232863365265075e-06,6.413559958673432e-07,0.09673874080181122,4.2869513094956346e-07
im101,plausible_alternative_colorization,0.5,3.262437105178833,0.9135584235191345,0.44496023654937744,0.03093023970723152,111.45785522460938,0.005837358068674803,0.0013343619648367167,0.0029806445818394423,0.000376348034478724,156.5078125,0.0003005096805281937,3.6856890801573172e-06,8.232945219788235e-06,1.0395243634775397e-06,0.4322958290576935,8.300485205836594e-07
im101,plausible_alternative_colorization,0.75,4.893655300140381,1.7459710836410522,0.6674404144287109,0.06388089060783386,228.6420135498047,0.012235723435878754,0.0017133682267740369,0.0029806741513311863,0.0004449117695912719,161.93743896484375,0.0007653855136595666,4.732555680675432e-06,8.233027074311394e-06,1.2289067399251508e-06,0.447293221950531,2.1140988337720046e-06
im101,plausible_alternative_colorization,1.0,6.524874210357666,2.6868042945861816,0.8899204730987549,0.10478964447975159,274.3040771484375,0.018447980284690857,0.0018916387343779206,0.0029806543607264757,0.0005089542246423662,166.9493408203125,0.0024801406543701887,5.22496338817291e-06,8.232972504629288e-06,1.4058006172490423e-06,0.46113675832748413,6.850485078757629e-06
im102,wrong_hue,0.25,6.987292766571045,2.68528413772583,0.2747655510902405,0.05292976275086403,13.424996376037598,0.0020043659023940563,0.0018276589689776301,0.002521142130717635,0.0005686304066330194,19.372652053833008,0.00014266201469581574,5.048242655902868e-06,6.963737178011797e-06,1.570634481140587e-06,0.053509894758462906,3.940518809031346e-07
im102,wrong_hue,0.5,13.974584579467773,6.661036968231201,0.5495310425758362,0.19383379817008972,35.21905517578125,0.009196762926876545,0.0021551046520471573,0.0025216774083673954,0.0010869631078094244,27.846118927001953,0.00036441072006709874,5.95269148107036e-06,6.965215561649529e-06,3.0023397812328767e-06,0.07691476494073868,1.0065519973068149e-06
im102,wrong_hue,0.75,20.96187973022461,10.779328346252441,0.8242964744567871,0.34479954838752747,83.4682846069336,0.017941914498806,0.0022253573406487703,0.0025227065198123455,0.0013902070932090282,43.09145736694336,0.0005829497240483761,6.146739451651229e-06,6.9680581873399206e-06,3.8399407458200585e-06,0.11902445554733276,1.610186245670775e-06
im102,wrong_hue,1.0,27.949169158935547,14.919475555419922,1.0990619659423828,0.43021976947784424,139.95932006835938,0.029962435364723206,0.0022506683599203825,0.00251940218731761,0.0013730312930420041,44.82600784301758,0.0008736232412047684,6.216651854629163e-06,6.958930953260278e-06,3.7924990010651527e-06,0.12381552159786224,2.413066113149398e-06
im102,low_saturation,0.25,5.517980575561523,1.9484643936157227,0.15578937530517578,0.01323414035141468,5.662457466125488,0.0011232068063691258,0.0018371491460129619,0.0024295486509799957,0.0004401440382935107,14.841431617736816,8.329417323693633e-05,5.074455657450017e-06,6.710743036819622e-06,1.215737597703992e-06,0.04099405184388161,2.3006982985407376e-07
im102,low_saturation,0.5,11.035961151123047,5.1080522537231445,0.31157875061035156,0.044393446296453476,30.492206573486328,0.0034096401650458574,0.0020201685838401318,0.0024321910459548235,0.0006965205539017916,49.74573516845703,0.0001624677679501474,5.579980097536463e-06,6.7180421865487006e-06,1.923884383359109e-06,0.13740448653697968,4.487580440581951e-07
im102,low_saturation,0.75,16.55394172668457,8.3641357421875,0.46736815571784973,0.1020965650677681,111.8140640258789,0.007299029268324375,0.0021247700788080692,0.002430640859529376,0.000920481572393328,114.60303497314453,0.0002604153996799141,5.868903372174827e-06,6.713760285492754e-06,2.542495167290326e-06,0.316549152135849,7.193027045104827e-07
